State,City,Year,week,precip_sum,temp_mean,aqi_proxy_pm25
Chandigarh,Chandigarh,2025,34,19.9,27.685714285714287,37.05714285714286
Chandigarh,Chandigarh,2025,35,57.9,27.214285714285715,31.760119047619046
Chandigarh,Chandigarh,2025,36,109.9,25.87142857142857,29.054761904761904
Chandigarh,Chandigarh,2025,37,14.4,27.385714285714283,38.65
Chandigarh,Chandigarh,2025,38,30.8,26.857142857142858,43.56547619047619
Chandigarh,Chandigarh,2025,39,0.0,28.285714285714285,36.23392857142857
Chandigarh,Chandigarh,2025,40,0.8999999999999999,27.3,43.77619047619047
Chandigarh,Chandigarh,2025,41,45.6,21.67142857142857,25.682738095238093
Chandigarh,Chandigarh,2025,42,0.0,23.228571428571428,34.13333333333333
Chandigarh,Chandigarh,2025,43,0.1,22.571428571428573,36.47976190476191
Chandigarh,Chandigarh,2025,44,0.0,22.042857142857144,48.82202380952381
Chandigarh,Chandigarh,2025,45,1.4,20.24285714285714,38.32380952380952
Chandigarh,Chandigarh,2025,46,0.0,17.442857142857143,30.148809523809526
Chandigarh,Chandigarh,2025,47,0.0,16.47142857142857,67.38869047619048
Chandigarh,Chandigarh,2025,48,0.0,15.157142857142857,49.41904761904762
Chandigarh,Chandigarh,2025,49,0.0,14.414285714285715,54.398809523809526
Chandigarh,Chandigarh,2025,50,0.0,15.471428571428572,57.01428571428571
Chandigarh,Chandigarh,2025,51,0.0,14.757142857142856,77.82142857142857
Chandigarh,Chandigarh,2025,52,0.0,13.771428571428572,78.13571428571429
Dadra and Nagar Haveli,Silvassa,2025,1,0.0,23.175,39.336979166666666
Dadra and Nagar Haveli,Silvassa,2025,2,0.0,22.342857142857145,48.51845238095238
Dadra and Nagar Haveli,Silvassa,2025,3,0.0,24.585714285714285,62.273809523809526
Dadra and Nagar Haveli,Silvassa,2025,4,0.0,24.47142857142857,48.21904761904762
Dadra and Nagar Haveli,Silvassa,2025,5,0.0,23.400000000000002,41.89702380952381
Dadra and Nagar Haveli,Silvassa,2025,6,0.0,24.97142857142857,42.42202380952381
Dadra and Nagar Haveli,Silvassa,2025,7,0.0,25.571428571428573,34.982142857142854
Dadra and Nagar Haveli,Silvassa,2025,8,0.0,27.357142857142858,26.88154761904762
Dadra and Nagar Haveli,Silvassa,2025,9,0.0,28.37142857142857,34.00238095238095
Dadra and Nagar Haveli,Silvassa,2025,10,0.0,28.114285714285717,25.771428571428572
Dadra and Nagar Haveli,Silvassa,2025,11,0.0,30.071428571428573,37.31369047619047
Dadra and Nagar Haveli,Silvassa,2025,12,0.0,28.214285714285715,26.389880952380953
Dadra and Nagar Haveli,Silvassa,2025,13,0.0,29.214285714285715,27.893452380952382
Dadra and Nagar Haveli,Silvassa,2025,14,0.3,31.357142857142858,39.92202380952381
Dadra and Nagar Haveli,Silvassa,2025,15,0.6,30.785714285714285,24.286309523809525
Dadra and Nagar Haveli,Silvassa,2025,16,0.0,30.24285714285714,19.127380952380953
Dadra and Nagar Haveli,Silvassa,2025,17,0.8,30.728571428571428,24.732142857142858
Dadra and Nagar Haveli,Silvassa,2025,18,0.0,30.614285714285717,17.26904761904762
Dadra and Nagar Haveli,Silvassa,2025,19,22.2,28.442857142857143,12.379166666666666
Dadra and Nagar Haveli,Silvassa,2025,20,17.8,29.942857142857143,17.164285714285715
Dadra and Nagar Haveli,Silvassa,2025,21,4.9,30.400000000000002,30.396428571428572
Dadra and Nagar Haveli,Silvassa,2025,22,17.6,29.442857142857143,24.942261904761907
Dadra and Nagar Haveli,Silvassa,2025,23,18.3,28.97142857142857,21.948809523809523
Dadra and Nagar Haveli,Silvassa,2025,24,158.89999999999998,29.885714285714283,17.651190476190475
Dadra and Nagar Haveli,Silvassa,2025,25,218.5,26.585714285714285,9.933928571428572
Dadra and Nagar Haveli,Silvassa,2025,26,190.7,25.842857142857145,12.203571428571427
Dadra and Nagar Haveli,Silvassa,2025,27,180.89999999999998,25.8,10.640476190476189
Dadra and Nagar Haveli,Silvassa,2025,28,49.7,26.557142857142857,16.09702380952381
Dadra and Nagar Haveli,Silvassa,2025,29,69.8,27.057142857142857,14.80297619047619
Dadra and Nagar Haveli,Silvassa,2025,30,99.8,25.957142857142856,11.37797619047619
Dadra and Nagar Haveli,Silvassa,2025,31,47.9,26.228571428571428,11.920833333333334
Dadra and Nagar Haveli,Silvassa,2025,32,13.4,26.728571428571428,15.060714285714285
Dadra and Nagar Haveli,Silvassa,2025,33,71.0,26.02857142857143,9.906547619047618
Dadra and Nagar Haveli,Silvassa,2025,34,194.0,25.485714285714288,6.994047619047619
Dadra and Nagar Haveli,Silvassa,2025,35,73.5,25.82857142857143,12.483928571428573
Dadra and Nagar Haveli,Silvassa,2025,36,161.5,25.47142857142857,12.326785714285714
Dadra and Nagar Haveli,Silvassa,2025,37,31.7,26.185714285714287,17.910119047619048
Dadra and Nagar Haveli,Silvassa,2025,38,83.1,26.12857142857143,12.686904761904762
Dadra and Nagar Haveli,Silvassa,2025,39,106.39999999999999,26.114285714285717,12.984523809523811
Dadra and Nagar Haveli,Silvassa,2025,40,15.100000000000001,26.114285714285717,9.908333333333333
Dadra and Nagar Haveli,Silvassa,2025,41,4.2,26.0,25.616071428571427
Dadra and Nagar Haveli,Silvassa,2025,42,4.4,27.342857142857145,31.73392857142857
Dadra and Nagar Haveli,Silvassa,2025,43,113.80000000000001,27.557142857142857,27.172023809523807
Dadra and Nagar Haveli,Silvassa,2025,44,64.0,26.357142857142858,15.058928571428572
Dadra and Nagar Haveli,Silvassa,2025,45,3.6,24.900000000000002,19.03214285714286
Dadra and Nagar Haveli,Silvassa,2025,46,0.0,23.7,37.80892857142857
Dadra and Nagar Haveli,Silvassa,2025,47,0.0,23.75714285714286,49.99821428571429
Dadra and Nagar Haveli,Silvassa,2025,48,0.0,24.74285714285714,49.09464285714286
Dadra and Nagar Haveli,Silvassa,2025,49,0.0,24.114285714285717,41.98690476190476
Dadra and Nagar Haveli,Silvassa,2025,50,0.0,23.642857142857142,16.05
Dadra and Nagar Haveli,Silvassa,2025,51,0.0,24.228571428571428,23.446428571428573
Dadra and Nagar Haveli,Silvassa,2025,52,0.0,23.657142857142855,23.138690476190476
Daman and Diu,Daman,2025,1,0.0,22.6375,46.30677083333333
Daman and Diu,Daman,2025,2,0.0,22.442857142857143,47.766666666666666
Daman and Diu,Daman,2025,3,0.0,23.87142857142857,64.96607142857142
Daman and Diu,Daman,2025,4,0.0,23.599999999999998,57.624404761904756
Daman and Diu,Daman,2025,5,0.0,22.52857142857143,44.64345238095238
Daman and Diu,Daman,2025,6,0.0,24.057142857142857,44.714285714285715
Daman and Diu,Daman,2025,7,0.0,24.585714285714285,41.66904761904762
Daman and Diu,Daman,2025,8,0.0,26.342857142857145,37.63630952380952
Daman and Diu,Daman,2025,9,0.0,27.099999999999998,41.079166666666666
Daman and Diu,Daman,2025,10,0.0,26.928571428571427,35.69345238095238
Daman and Diu,Daman,2025,11,0.0,28.428571428571427,37.43333333333334
Daman and Diu,Daman,2025,12,0.0,27.271428571428572,27.711904761904766
Daman and Diu,Daman,2025,13,0.0,28.142857142857142,28.90297619047619
Daman and Diu,Daman,2025,14,0.0,29.67142857142857,37.02619047619047
Daman and Diu,Daman,2025,15,0.0,29.642857142857142,22.83511904761905
Daman and Diu,Daman,2025,16,0.0,29.228571428571428,16.576785714285716
Daman and Diu,Daman,2025,17,0.0,29.457142857142856,22.310714285714283
Daman and Diu,Daman,2025,18,0.1,29.599999999999998,16.823809523809523
Daman and Diu,Daman,2025,19,16.8,27.942857142857143,12.016666666666666
Daman and Diu,Daman,2025,20,6.1,30.071428571428573,16.939285714285717
Daman and Diu,Daman,2025,21,7.6,30.442857142857143,25.365476190476187
Daman and Diu,Daman,2025,22,32.9,29.900000000000002,27.116666666666667
Daman and Diu,Daman,2025,23,12.9,29.042857142857144,22.78214285714286
Daman and Diu,Daman,2025,24,96.69999999999999,29.87142857142857,17.488690476190477
Daman and Diu,Daman,2025,25,239.89999999999998,27.428571428571427,13.948214285714286
Daman and Diu,Daman,2025,26,242.9,26.599999999999998,16.84642857142857
Daman and Diu,Daman,2025,27,191.1,26.5,14.526190476190477
Daman and Diu,Daman,2025,28,51.7,27.2,18.65833333333333
Daman and Diu,Daman,2025,29,57.8,27.542857142857144,17.25297619047619
Daman and Diu,Daman,2025,30,104.1,26.62857142857143,14.922023809523811
Daman and Diu,Daman,2025,31,44.5,26.842857142857145,15.275595238095239
Daman and Diu,Daman,2025,32,16.1,27.25714285714286,15.263690476190478
Daman and Diu,Daman,2025,33,65.8,26.514285714285712,11.636904761904763
Daman and Diu,Daman,2025,34,177.3,26.2,9.80297619047619
Daman and Diu,Daman,2025,35,78.10000000000001,26.457142857142856,16.0125
Daman and Diu,Daman,2025,36,127.5,26.25714285714286,16.535714285714285
Daman and Diu,Daman,2025,37,20.1,26.714285714285715,15.83095238095238
Daman and Diu,Daman,2025,38,48.6,26.842857142857145,12.508928571428571
Daman and Diu,Daman,2025,39,72.4,26.842857142857145,12.332738095238096
Daman and Diu,Daman,2025,40,20.5,26.37142857142857,11.507142857142858
Daman and Diu,Daman,2025,41,4.1,26.3,34.27321428571428
Daman and Diu,Daman,2025,42,6.7,27.5,43.385714285714286
Daman and Diu,Daman,2025,43,87.1,27.842857142857145,33.76130952380952
Daman and Diu,Daman,2025,44,95.0,26.428571428571427,15.87202380952381
Daman and Diu,Daman,2025,45,3.5999999999999996,25.3,23.90952380952381
Daman and Diu,Daman,2025,46,0.0,23.614285714285717,41.782738095238095
Daman and Diu,Daman,2025,47,0.0,23.24285714285714,62.11369047619048
Daman and Diu,Daman,2025,48,0.0,24.599999999999998,69.38452380952381
Daman and Diu,Daman,2025,49,0.0,23.714285714285715,47.28630952380953
Daman and Diu,Daman,2025,50,0.0,22.685714285714287,24.814285714285717
Daman and Diu,Daman,2025,51,0.0,23.099999999999998,32.792857142857144
Daman and Diu,Daman,2025,52,0.0,22.957142857142856,29.198809523809523
Delhi,New Delhi,2025,1,0.0,12.9625,159.02864583333334
Delhi,New Delhi,2025,2,8.9,12.714285714285714,140.36011904761904
Delhi,New Delhi,2025,3,3.5999999999999996,13.37142857142857,136.71428571428572
Delhi,New Delhi,2025,4,1.6,15.428571428571429,72.98928571428571
Delhi,New Delhi,2025,5,0.0,17.114285714285717,118.48392857142856
Delhi,New Delhi,2025,6,2.6999999999999997,16.557142857142857,71.83214285714286
Delhi,New Delhi,2025,7,0.0,19.400000000000002,70.7297619047619
Delhi,New Delhi,2025,8,8.5,19.771428571428572,57.85059523809524
Delhi,New Delhi,2025,9,12.0,20.7,63.645833333333336
Delhi,New Delhi,2025,10,0.0,20.714285714285715,88.76904761904763
Delhi,New Delhi,2025,11,6.5,25.314285714285713,68.94761904761906
Delhi,New Delhi,2025,12,0.0,24.957142857142856,67.98154761904762
Delhi,New Delhi,2025,13,0.0,27.12857142857143,89.94821428571429
Delhi,New Delhi,2025,14,0.0,28.514285714285712,60.71785714285714
Delhi,New Delhi,2025,15,10.6,30.157142857142855,78.7827380952381
Delhi,New Delhi,2025,16,0.0,32.028571428571425,76.51547619047619
Delhi,New Delhi,2025,17,0.0,33.42857142857143,65.18035714285713
Delhi,New Delhi,2025,18,17.8,30.285714285714285,78.35119047619048
Delhi,New Delhi,2025,19,6.300000000000001,29.314285714285713,65.97321428571429
Delhi,New Delhi,2025,20,0.0,35.128571428571426,83.33095238095238
Delhi,New Delhi,2025,21,2.3,32.81428571428571,104.89880952380952
Delhi,New Delhi,2025,22,7.300000000000001,31.75714285714286,83.30059523809524
Delhi,New Delhi,2025,23,0.6,32.114285714285714,88.54523809523809
Delhi,New Delhi,2025,24,2.1,36.4,107.00357142857142
Delhi,New Delhi,2025,25,51.5,29.599999999999998,56.270833333333336
Delhi,New Delhi,2025,26,50.6,30.485714285714288,49.43392857142857
Delhi,New Delhi,2025,27,39.5,29.814285714285713,50.55595238095238
Delhi,New Delhi,2025,28,53.7,28.928571428571427,66.74285714285713
Delhi,New Delhi,2025,29,38.6,28.685714285714287,43.3922619047619
Delhi,New Delhi,2025,30,7.0,30.62857142857143,74.06369047619049
Delhi,New Delhi,2025,31,59.0,29.142857142857142,53.80416666666667
Delhi,New Delhi,2025,32,19.5,28.814285714285713,93.20297619047619
Delhi,New Delhi,2025,33,26.0,29.014285714285712,79.60059523809524
Delhi,New Delhi,2025,34,62.1,29.085714285714285,45.46190476190476
Delhi,New Delhi,2025,35,72.8,27.685714285714287,36.70059523809524
Delhi,New Delhi,2025,36,106.0,26.714285714285715,26.888690476190476
Delhi,New Delhi,2025,37,2.4,29.685714285714287,46.52202380952381
Delhi,New Delhi,2025,38,2.6,31.314285714285713,50.32023809523809
Delhi,New Delhi,2025,39,0.1,31.67142857142857,45.17142857142857
Delhi,New Delhi,2025,40,12.8,29.7,48.68273809523809
Delhi,New Delhi,2025,41,20.4,23.785714285714285,46.49583333333334
Delhi,New Delhi,2025,42,0.0,26.657142857142855,69.3047619047619
Delhi,New Delhi,2025,43,0.4,26.614285714285717,89.0952380952381
Delhi,New Delhi,2025,44,0.2,24.414285714285715,92.93333333333332
Delhi,New Delhi,2025,45,0.0,21.7,67.1172619047619
Delhi,New Delhi,2025,46,0.0,19.642857142857142,89.13571428571429
Delhi,New Delhi,2025,47,0.0,19.714285714285715,157.51309523809525
Delhi,New Delhi,2025,48,0.0,17.928571428571427,95.0279761904762
Delhi,New Delhi,2025,49,0.0,16.4,90.63095238095238
Delhi,New Delhi,2025,50,0.0,17.571428571428573,126.28392857142858
Delhi,New Delhi,2025,51,0.0,16.014285714285712,133.93214285714285
Delhi,New Delhi,2025,52,0.0,15.285714285714286,139.76666666666665
Jammu and Kashmir,Srinagar,2025,1,77.1,1.4749999999999999,58.39947916666667
Jammu and Kashmir,Srinagar,2025,2,15.9,-4.0,62.69761904761905
Jammu and Kashmir,Srinagar,2025,3,1.6,-1.8857142857142857,67.31428571428572
Jammu and Kashmir,Srinagar,2025,4,22.8,-2.042857142857143,52.042857142857144
Jammu and Kashmir,Srinagar,2025,5,52.6,-0.7142857142857143,60.436904761904756
Jammu and Kashmir,Srinagar,2025,6,12.7,-0.7142857142857143,49.61904761904762
Jammu and Kashmir,Srinagar,2025,7,113.9,-0.6142857142857142,48.20297619047619
Jammu and Kashmir,Srinagar,2025,8,48.1,1.0285714285714287,51.087500000000006
Jammu and Kashmir,Srinagar,2025,9,118.7,0.6142857142857142,36.9547619047619
Jammu and Kashmir,Srinagar,2025,10,40.099999999999994,0.7285714285714286,41.84107142857143
Jammu and Kashmir,Srinagar,2025,11,115.2,3.5714285714285716,32.24761904761905
Jammu and Kashmir,Srinagar,2025,12,17.4,5.228571428571429,42.09345238095238
Jammu and Kashmir,Srinagar,2025,13,13.1,8.457142857142857,41.420833333333334
Jammu and Kashmir,Srinagar,2025,14,0.0,12.214285714285714,37.35178571428572
Jammu and Kashmir,Srinagar,2025,15,15.1,14.071428571428571,40.99583333333334
Jammu and Kashmir,Srinagar,2025,16,93.2,14.257142857142856,28.77261904761905
Jammu and Kashmir,Srinagar,2025,17,2.6,12.471428571428572,24.25
Jammu and Kashmir,Srinagar,2025,18,1.0,16.5,25.048214285714288
Jammu and Kashmir,Srinagar,2025,19,15.5,16.6,31.15892857142857
Jammu and Kashmir,Srinagar,2025,20,2.0,18.342857142857145,23.125
Jammu and Kashmir,Srinagar,2025,21,1.2,21.428571428571427,28.768452380952382
Jammu and Kashmir,Srinagar,2025,22,22.3,18.142857142857142,27.073809523809523
Jammu and Kashmir,Srinagar,2025,23,20.6,17.442857142857143,23.26964285714286
Jammu and Kashmir,Srinagar,2025,24,0.2,22.357142857142858,33.88154761904762
Jammu and Kashmir,Srinagar,2025,25,4.0,24.728571428571428,38.93273809523809
Jammu and Kashmir,Srinagar,2025,26,36.300000000000004,25.642857142857142,31.323809523809523
Jammu and Kashmir,Srinagar,2025,27,7.8999999999999995,26.8,32.730357142857144
Jammu and Kashmir,Srinagar,2025,28,34.3,22.571428571428573,22.56904761904762
Jammu and Kashmir,Srinagar,2025,29,24.4,22.114285714285717,28.16488095238095
Jammu and Kashmir,Srinagar,2025,30,48.099999999999994,23.342857142857145,27.975
Jammu and Kashmir,Srinagar,2025,31,64.7,23.8,33.10178571428572
Jammu and Kashmir,Srinagar,2025,32,0.1,25.485714285714288,42.38333333333333
Jammu and Kashmir,Srinagar,2025,33,64.0,24.957142857142856,36.36011904761905
Jammu and Kashmir,Srinagar,2025,34,59.9,21.071428571428573,40.06428571428572
Jammu and Kashmir,Srinagar,2025,35,22.8,19.785714285714285,30.142857142857142
Jammu and Kashmir,Srinagar,2025,36,82.3,19.057142857142857,25.530357142857145
Jammu and Kashmir,Srinagar,2025,37,9.7,20.728571428571428,38.55297619047619
Jammu and Kashmir,Srinagar,2025,38,0.0,20.74285714285714,36.714285714285715
Jammu and Kashmir,Srinagar,2025,39,0.0,20.285714285714285,33.76309523809524
Jammu and Kashmir,Srinagar,2025,40,7.4,17.357142857142858,31.952380952380953
Jammu and Kashmir,Srinagar,2025,41,36.0,11.828571428571427,25.55952380952381
Jammu and Kashmir,Srinagar,2025,42,0.0,14.485714285714286,35.45238095238095
Jammu and Kashmir,Srinagar,2025,43,1.5,12.671428571428573,37.58869047619047
Jammu and Kashmir,Srinagar,2025,44,0.0,11.6,40.18392857142857
Jammu and Kashmir,Srinagar,2025,45,10.0,7.885714285714286,38.5797619047619
Jammu and Kashmir,Srinagar,2025,46,0.0,6.3,39.24642857142857
Jammu and Kashmir,Srinagar,2025,47,0.0,6.914285714285714,51.16726190476191
Jammu and Kashmir,Srinagar,2025,48,0.0,4.542857142857143,51.94285714285714
Jammu and Kashmir,Srinagar,2025,49,0.3,5.442857142857143,56.24642857142857
Jammu and Kashmir,Srinagar,2025,50,0.8,5.757142857142857,55.455357142857146
Jammu and Kashmir,Srinagar,2025,51,26.6,6.8999999999999995,54.80833333333333
Jammu and Kashmir,Srinagar,2025,52,10.1,3.4857142857142853,57.561904761904756
Ladakh,Leh,2025,1,21.200000000000003,-5.225,3.850520833333333
Ladakh,Leh,2025,2,7.5,-12.171428571428573,5.194047619047619
Ladakh,Leh,2025,3,4.6,-11.414285714285715,4.20952380952381
Ladakh,Leh,2025,4,1.6,-10.485714285714286,6.3339285714285705
Ladakh,Leh,2025,5,4.1,-9.4,5.723214285714286
Ladakh,Leh,2025,6,22.0,-10.328571428571427,5.319642857142857
Ladakh,Leh,2025,7,2.9000000000000004,-10.4,6.2369047619047615
Ladakh,Leh,2025,8,2.8,-9.742857142857144,6.169642857142857
Ladakh,Leh,2025,9,24.1,-7.171428571428572,5.345238095238095
Ladakh,Leh,2025,10,2.1,-8.914285714285715,5.969047619047619
Ladakh,Leh,2025,11,9.6,-4.2,4.739880952380952
Ladakh,Leh,2025,12,1.1,-8.342857142857143,6.545238095238095
Ladakh,Leh,2025,13,10.3,-1.5142857142857142,6.229761904761904
Ladakh,Leh,2025,14,0.0,-3.1142857142857143,8.592857142857142
Ladakh,Leh,2025,15,2.0,2.6999999999999997,5.775595238095238
Ladakh,Leh,2025,16,15.600000000000001,5.585714285714286,7.447023809523809
Ladakh,Leh,2025,17,3.4,2.7857142857142856,7.465476190476191
Ladakh,Leh,2025,18,5.8999999999999995,6.885714285714286,3.9124999999999996
Ladakh,Leh,2025,19,10.5,9.171428571428573,5.35297619047619
Ladakh,Leh,2025,20,1.7,8.442857142857143,5.794047619047619
Ladakh,Leh,2025,21,1.3,11.157142857142857,6.463690476190477
Ladakh,Leh,2025,22,4.1,10.6,7.814880952380953
Ladakh,Leh,2025,23,13.9,8.157142857142857,5.502380952380952
Ladakh,Leh,2025,24,0.2,16.642857142857142,8.803571428571429
Ladakh,Leh,2025,25,13.700000000000001,15.62857142857143,6.222619047619048
Ladakh,Leh,2025,26,0.1,20.271428571428572,9.170238095238094
Ladakh,Leh,2025,27,0.0,20.414285714285715,6.026785714285714
Ladakh,Leh,2025,28,11.8,16.814285714285713,4.5755952380952385
Ladakh,Leh,2025,29,12.3,17.057142857142857,3.7351190476190474
Ladakh,Leh,2025,30,12.4,17.085714285714285,7.0702380952380945
Ladakh,Leh,2025,31,4.8,17.557142857142857,5.426785714285715
Ladakh,Leh,2025,32,0.0,18.657142857142855,10.85892857142857
Ladakh,Leh,2025,33,1.0,20.32857142857143,7.660714285714286
Ladakh,Leh,2025,34,14.9,16.22857142857143,4.726190476190476
Ladakh,Leh,2025,35,52.099999999999994,11.214285714285714,3.526190476190476
Ladakh,Leh,2025,36,20.7,11.928571428571429,3.0767857142857142
Ladakh,Leh,2025,37,15.0,13.742857142857144,4.474404761904762
Ladakh,Leh,2025,38,0.0,12.957142857142857,7.080357142857143
Ladakh,Leh,2025,39,0.0,13.157142857142857,4.108333333333333
Ladakh,Leh,2025,40,1.0,9.37142857142857,5.500595238095238
Ladakh,Leh,2025,41,9.7,1.3571428571428572,6.374404761904763
Ladakh,Leh,2025,42,0.0,4.814285714285715,9.245833333333334
Ladakh,Leh,2025,43,3.5,2.971428571428571,6.555357142857143
Ladakh,Leh,2025,44,0.0,3.8285714285714287,6.607142857142857
Ladakh,Leh,2025,45,0.0,1.0142857142857145,5.213095238095238
Ladakh,Leh,2025,46,0.0,-0.5857142857142856,4.606547619047619
Ladakh,Leh,2025,47,0.0,0.6714285714285715,3.467857142857143
Ladakh,Leh,2025,48,0.0,-1.542857142857143,4.666071428571429
Ladakh,Leh,2025,49,0.3,-2.442857142857143,3.3601190476190474
Ladakh,Leh,2025,50,0.0,-1.8571428571428572,3.4976190476190476
Ladakh,Leh,2025,51,7.0,0.5285714285714286,3.8904761904761904
Ladakh,Leh,2025,52,0.5,-5.1000000000000005,4.724404761904762
Lakshadweep,Kavaratti,2025,1,1.5999999999999999,28.0375,25.2609375
Lakshadweep,Kavaratti,2025,2,0.4,28.071428571428573,33.83392857142857
Lakshadweep,Kavaratti,2025,3,22.900000000000002,27.714285714285715,24.555357142857144
Lakshadweep,Kavaratti,2025,4,0.1,28.228571428571428,32.94761904761905
Lakshadweep,Kavaratti,2025,5,2.2,27.62857142857143,21.77261904761905
Lakshadweep,Kavaratti,2025,6,0.0,27.942857142857143,25.20952380952381
Lakshadweep,Kavaratti,2025,7,2.4,27.82857142857143,36.16607142857143
Lakshadweep,Kavaratti,2025,8,5.1,28.0,28.376785714285717
Lakshadweep,Kavaratti,2025,9,6.9,28.214285714285715,28.40892857142857
Lakshadweep,Kavaratti,2025,10,1.9,28.67142857142857,24.373214285714283
Lakshadweep,Kavaratti,2025,11,16.7,28.8,16.177380952380954
Lakshadweep,Kavaratti,2025,12,10.9,29.0,16.401190476190475
Lakshadweep,Kavaratti,2025,13,6.9,28.928571428571427,12.151190476190477
Lakshadweep,Kavaratti,2025,14,11.7,28.571428571428573,19.31845238095238
Lakshadweep,Kavaratti,2025,15,10.4,29.214285714285715,20.3625
Lakshadweep,Kavaratti,2025,16,5.2,29.32857142857143,17.760119047619046
Lakshadweep,Kavaratti,2025,17,32.7,29.3,21.06845238095238
Lakshadweep,Kavaratti,2025,18,13.9,29.47142857142857,14.40595238095238
Lakshadweep,Kavaratti,2025,19,7.4,29.771428571428572,10.764880952380953
Lakshadweep,Kavaratti,2025,20,35.3,29.185714285714287,13.52142857142857
Lakshadweep,Kavaratti,2025,21,149.1,28.714285714285715,9.374404761904762
Lakshadweep,Kavaratti,2025,22,92.0,28.514285714285712,10.060119047619047
Lakshadweep,Kavaratti,2025,23,16.7,28.485714285714288,9.390476190476189
Lakshadweep,Kavaratti,2025,24,119.9,27.928571428571427,7.739285714285715
Lakshadweep,Kavaratti,2025,25,37.1,28.157142857142855,8.576785714285714
Lakshadweep,Kavaratti,2025,26,21.7,28.285714285714285,8.45357142857143
Lakshadweep,Kavaratti,2025,27,26.3,28.342857142857145,8.838690476190477
Lakshadweep,Kavaratti,2025,28,22.400000000000002,28.285714285714285,11.0625
Lakshadweep,Kavaratti,2025,29,86.1,27.37142857142857,11.405357142857142
Lakshadweep,Kavaratti,2025,30,75.5,26.785714285714285,10.042261904761904
Lakshadweep,Kavaratti,2025,31,97.0,27.02857142857143,9.714880952380952
Lakshadweep,Kavaratti,2025,32,69.8,26.75714285714286,8.994642857142857
Lakshadweep,Kavaratti,2025,33,37.300000000000004,27.099999999999998,9.533928571428572
Lakshadweep,Kavaratti,2025,34,3.4000000000000004,27.585714285714285,8.889880952380953
Lakshadweep,Kavaratti,2025,35,82.7,26.857142857142858,8.144642857142857
Lakshadweep,Kavaratti,2025,36,7.6,27.385714285714283,8.673809523809524
Lakshadweep,Kavaratti,2025,37,9.3,27.17142857142857,7.231547619047619
Lakshadweep,Kavaratti,2025,38,21.3,27.457142857142856,7.75
Lakshadweep,Kavaratti,2025,39,34.9,27.342857142857145,6.302976190476191
Lakshadweep,Kavaratti,2025,40,8.4,27.985714285714288,8.067261904761905
Lakshadweep,Kavaratti,2025,41,18.5,27.728571428571428,8.01845238095238
Lakshadweep,Kavaratti,2025,42,105.6,27.599999999999998,13.426785714285714
Lakshadweep,Kavaratti,2025,43,61.7,27.52857142857143,6.907738095238095
Lakshadweep,Kavaratti,2025,44,23.7,28.157142857142855,13.661309523809523
Lakshadweep,Kavaratti,2025,45,2.5999999999999996,27.457142857142856,7.713690476190477
Lakshadweep,Kavaratti,2025,46,2.8000000000000003,27.642857142857142,15.102976190476191
Lakshadweep,Kavaratti,2025,47,27.5,27.62857142857143,20.23392857142857
Lakshadweep,Kavaratti,2025,48,7.5,27.785714285714285,27.038690476190474
Lakshadweep,Kavaratti,2025,49,30.5,27.914285714285715,20.988690476190477
Lakshadweep,Kavaratti,2025,50,0.0,28.085714285714285,32.364285714285714
Lakshadweep,Kavaratti,2025,51,0.2,27.928571428571427,21.65833333333333
Lakshadweep,Kavaratti,2025,52,0.0,27.599999999999998,32.551785714285714
Puducherry,Puducherry,2025,1,1.6,25.1,37.358333333333334
Puducherry,Puducherry,2025,2,8.5,25.142857142857142,28.966666666666665
Puducherry,Puducherry,2025,3,23.7,25.642857142857142,26.44404761904762
Puducherry,Puducherry,2025,4,1.3,25.02857142857143,26.211309523809526
Puducherry,Puducherry,2025,5,2.9,25.914285714285715,27.68214285714286
Puducherry,Puducherry,2025,6,0.1,25.985714285714288,33.87916666666666
Puducherry,Puducherry,2025,7,0.1,25.914285714285715,18.807142857142857
Puducherry,Puducherry,2025,8,0.2,26.728571428571428,24.04047619047619
Puducherry,Puducherry,2025,9,13.4,27.342857142857145,19.300595238095237
Puducherry,Puducherry,2025,10,0.1,27.442857142857143,18.4625
Puducherry,Puducherry,2025,11,24.5,27.24285714285714,9.556547619047619
Puducherry,Puducherry,2025,12,4.1,29.228571428571428,10.401190476190477
Puducherry,Puducherry,2025,13,0.7,28.87142857142857,25.310714285714283
Puducherry,Puducherry,2025,14,16.8,28.52857142857143,18.985714285714284
Puducherry,Puducherry,2025,15,1.5,30.114285714285717,18.236904761904764
Puducherry,Puducherry,2025,16,0.9,30.271428571428572,17.98154761904762
Puducherry,Puducherry,2025,17,3.1,30.314285714285713,13.798214285714286
Puducherry,Puducherry,2025,18,2.8000000000000003,30.52857142857143,9.995833333333334
Puducherry,Puducherry,2025,19,1.9000000000000001,30.585714285714285,24.01964285714286
Puducherry,Puducherry,2025,20,89.1,30.342857142857145,28.449404761904763
Puducherry,Puducherry,2025,21,30.7,29.285714285714285,18.10892857142857
Puducherry,Puducherry,2025,22,2.9,30.12857142857143,11.99702380952381
Puducherry,Puducherry,2025,23,4.0,31.2,23.745833333333334
Puducherry,Puducherry,2025,24,22.1,29.87142857142857,15.757142857142856
Puducherry,Puducherry,2025,25,2.6,30.857142857142858,13.151785714285714
Puducherry,Puducherry,2025,26,1.9,30.014285714285712,14.411309523809523
